"FilePath","Category","DirName","Lines","Sections","Name","Description","ArgumentHint","UserInvocable","HasAllowedTools","LargeTables_10plus","LargeLists_30plus","LargeText_30plus","HasLargeInline","CodeLangs","Images","RefCount","RefFileNames","HasEmptyRef","CacheLayerAnnotations","RefReadInFirst20pct","TitleMatchesName","IsGenreWrapper","HasGenreRoute"
"CommonSkills\通用-设计标题\SKILL.md","CommonSkill","通用-设计标题","391","16","通用-设计标题","'用于设计、筛选、重排和审计小说的全层级标题系统——包括全书书名、分部标题、分卷标题与章节标题。标题即开篇——读者看标题的决策模式与看开头完全一致，但标题受字数限制更严格，且各平台显示规则不同。适合为全书、分部、分卷、多平台版本或逐章生成真正像书名的候选标题，并形成可复盘的命名方案。关键词：设计标题、书名候选、平台适配书名、标题系统、章标题、分卷标题、标题字数限制、标题Hook。'","'要设计哪一层级的名字（全书/分部/分卷/章节）？默认按""层级 + 目标平台 + 命名气质 + Rubric 评分 + 分层一致性""处理。若要批量设计章标题，需给出成批章节的章纲/控制卡。'","false","False","1","0","0","True","","0","13","点击吸引点与书名边界.md;候选书名文件模板.md;平台书名策略矩阵.md;书名交付与写回规则.md;书名评分与排序规则.md;书名设计流程与评估维度.md;书名吸量公式与词汇库.md;腾讯专栏女频书名热词亮点方法增补.md;腾讯专栏签约冲刺书名站点差异增补.md;腾讯专栏书名包装三法增补.md;腾讯专栏书名动词与亮点增补.md;腾讯专栏书名七要点增补.md;GEO标题优化规则.md","False","0","False","True","False","False"
"CommonSkills\通用-设计线索伏笔与回收台账\SKILL.md","CommonSkill","通用-设计线索伏笔与回收台账","135","11","通用-设计线索伏笔与回收台账","'用于设计、重写或维护线索台账、伏笔台账与回收计划。适合把线索、嫌疑、误导、伏笔、回收窗口与兑现后果写成作者可审计、可回指、可跨卷追踪的统一账本。关键词：线索台账、伏笔台账、回收计划、回收窗口、兑现后果、推理公平性。'","'要处理哪份线索/伏笔台账？默认同时检查字段结构、回收窗口与下游正文可调用性。'","false","False","0","0","0","False","","0","10","超长篇伏笔台账与回收节奏.md;道具呼应弧线与出场追踪.md;伏笔回收质量评级与占比目标.md;伏笔类型分类与回收周期.md;回收窗口与兑现检查.md;台账字段与分层规则.md;腾讯专栏铺垫反转关系与伏笔回收增补.md;腾讯专栏悬疑线索与铺垫规则增补.md;推理公平性与谜底兑现检查.md;悬念管理与钩子链节律补编.md","False","0","True","True","False","False"
"CommonSkills\通用-设计题材定位框架\SKILL.md","CommonSkill","通用-设计题材定位框架","1125","22","通用-设计题材定位框架","'用于设计或校准作品的题材定位框架。适合从零生成故事概念、题材定位、平台校准、读者承诺梳理与创新组合整理。关键词：题材定位、概念工厂、PK筛选、平台口径、主角抓手、现实锚点、代价锚点、创新组合、代偿原型、套路定位。'","'要做题材定位还是使用概念工厂生成新故事概念？默认执行完整定位流程；若需从零生成概念并在多方案中PK，先执行概念工厂模块。'","false","False","1","0","0","True","","0","18","爱奇艺文学平台作品标签库.md;创新组合写法模板.md;豆瓣阅读平台作品标签库.md;番茄小说平台作品标签库.md;立意升维与如果会怎样问题链.md;平台定位与追读承诺检查表.md;七猫平台作品标签库.md;腾讯专栏读者爽感与财色权武增补.md;腾讯专栏题材背景三类坐标系增补.md;腾讯专栏题材金手指融合方法与核心点增补.md;腾讯专栏题材库与生活化增补.md;腾讯专栏文风平台匹配增补.md;腾讯专栏YY缺什么补什么增补.md;题材定位保真规则.md;外部PK评估输出模板.md;微创新框架与人设情节创新.md;现实锚点与代价锚点矩阵.md;知乎盐选平台作品标签库.md","False","0","True","True","False","False"
"CommonSkills\通用-输出B站版\SKILL.md","CommonSkill","通用-输出B站版","194","16","通用-输出B站版","'用于把小说章节改写为更适合 B 站语境的版本。适合强调年轻读者可读性、节奏清晰、梗感节制、讨论度与视听化场景感的正文输出；当前先承接已存在题材，后续可供更多题材复用。关键词：输出B站版、B站、年轻读者、视听化改写。'","'要把哪一章输出为 B 站版？默认按“保留核心信息 + 年轻读者可读性 + 直接按平台骨架改写”处理。'","false","False","0","0","0","False","","0","3","分节级补救映射与详细规则回填.md;跨题材共性与迁移来源.md;平台共性执行细则.md","False","0","False","True","False","False"
"CommonSkills\通用-输出GoodNovel版\SKILL.md","CommonSkill","通用-输出GoodNovel版","213","18","通用-输出GoodNovel版","'用于把小说章节改写为更适合 GoodNovel 平台的英文版本。适合强调情绪黏性、关系张力、顺滑英文表达与持续阅读意愿的正文输出；供多个题材的 `题材名-输出GoodNovel版` 包装层路由使用。关键词：输出GoodNovel版、GoodNovel、英文平台、关系张力。'","'要把哪一章输出为 GoodNovel 版？默认按“保留核心信息 + 英文情绪张力强化 + 直接按平台骨架改写”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;跨题材共性与迁移来源.md;平台共性执行细则.md;平台研究补充_GoodNovel都市悬疑.md","False","0","False","True","False","False"
"CommonSkills\通用-输出My Fiction版\SKILL.md","CommonSkill","通用-输出My Fiction版","209","18","通用-输出My Fiction版","'用于把小说章节改写为更适合 My Fiction 平台的英文版本。适合强调关系黏性、持续追更、互动感、轻强情绪与英文平台可读性的正文输出；供多个题材的 `题材名-输出My Fiction版` 包装层路由使用。关键词：输出My Fiction版、My Fiction、英文平台、互动追更。'","'要把哪一章输出为 My Fiction 版？默认按“保留核心信息 + 英文互动追更感强化 + 直接按平台骨架改写”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;跨题材共性与迁移来源.md;平台共性执行细则.md;平台研究补充_MyFiction都市悬疑.md","False","0","False","True","False","False"
"CommonSkills\通用-输出WebNovel版\SKILL.md","CommonSkill","通用-输出WebNovel版","213","18","通用-输出WebNovel版","'用于把小说章节改写为更适合 WebNovel 平台的英文版本。适合强调跨文化可读性、移动端阅读节奏、清晰因果链与全球年轻读者易读性的正文输出；供多个题材的 `题材名-输出WebNovel版` 包装层路由使用。关键词：输出WebNovel版、WebNovel、英文平台、跨文化改写。'","'要把哪一章输出为 WebNovel 版？默认按“保留核心信息 + 跨文化可读性强化 + 直接按平台骨架改写”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;跨题材共性与迁移来源.md;平台共性执行细则.md;平台研究补充_WebNovel都市悬疑.md","False","0","False","True","False","False"
"CommonSkills\通用-输出七猫版\SKILL.md","CommonSkill","通用-输出七猫版","214","17","通用-输出七猫版","'用于把小说章节改写为更适合七猫平台的版本。适合强调免费阅读、直给反馈、强情节推进、追读驱动与平台节奏压缩的正文输出；当前先承接已存在题材，后续可供更多题材复用。关键词：输出七猫版、七猫免费小说、七猫平台、免费阅读改写。'","'要把哪一章输出为七猫版？默认按“保留核心信息 + 七猫读者抓点 + 直接按平台骨架改写”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;跨题材共性与迁移来源.md;平台共性执行细则.md;七猫社区创作知识体系.md","False","0","False","True","False","False"
"CommonSkills\通用-输出今日头条版\SKILL.md","CommonSkill","通用-输出今日头条版","193","18","通用-输出今日头条版","'用于把小说章节改写为更适合今日头条平台的版本。适合强情节、弱冗余、开篇钩子密集、互动驱动为核心的正文输出；供多个题材的 `题材名-输出今日头条版` 包装层路由使用。关键词：输出今日头条版、今日头条平台、强钩子改写、互动驱动、社交媒体小说。'","'要把哪一章输出为今日头条版？默认按""开篇钩子密集 + 强情节弱冗余 + 互动驱动 + 中等节奏推进""处理。'","false","False","0","0","0","False","","0","5","分节级补救映射与详细规则回填.md;跨题材共性与迁移来源.md;平台共性执行细则.md;平台实战经验与成长建议.md;POV选择指南.md","False","0","True","True","False","False"
"CommonSkills\通用-输出出版社版\SKILL.md","CommonSkill","通用-输出出版社版","212","18","通用-输出出版社版","'用于把小说章节改写为更接近传统出版社审稿口味的版本。适合强调文笔克制、逻辑自洽、出版可读性、结构完整与审读友好的正文输出；供多个题材的 `题材名-输出出版社版` 包装层路由使用。关键词：输出出版社版、传统出版、纸媒投稿、出版社风格。'","'要把哪一章输出为出版社版？默认按“保留核心信息 + 审读友好强化 + 直接按平台骨架改写”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;跨题材共性与迁移来源.md;平台共性执行细则.md;平台研究补充_传统出版社都市悬疑.md","False","0","False","True","False","False"
"CommonSkills\通用-输出小红书版\SKILL.md","CommonSkill","通用-输出小红书版","192","16","通用-输出小红书版","'用于把小说章节改写为更适合小红书语境的版本。适合强调体感、画面感、情绪即时反馈、分享冲动与移动端快速吸附的正文输出；当前先承接已存在题材，后续可供更多题材复用。关键词：输出小红书版、小红书、强体感改写、分享型平台。'","'要把哪一章输出为小红书版？默认按“保留核心信息 + 强体感表达 + 直接按平台骨架改写”处理。'","false","False","0","0","0","False","","0","3","分节级补救映射与详细规则回填.md;跨题材共性与迁移来源.md;平台共性执行细则.md","False","0","False","True","False","False"
"CommonSkills\通用-输出微信订阅号版\SKILL.md","CommonSkill","通用-输出微信订阅号版","229","19","通用-输出微信订阅号版","'用于把小说章节改写为更适合微信订阅号连载语境的版本。适合强调熟人传播、段落顺滑、轻社交转发、章内微钩子与持续关注的正文输出；供多个题材的 `题材名-输出微信订阅号版` 包装层路由使用。关键词：输出微信订阅号版、微信连载、公众号连载、订阅号改写。'","'要把哪一章输出为微信订阅号版？默认按“保留核心信息 + 连载顺滑度强化 + 直接按平台骨架改写”处理。'","false","False","0","0","0","False","","0","4","分节级补救映射与详细规则回填.md;跨题材共性与迁移来源.md;平台共性执行细则.md;平台研究补充_微信订阅号都市悬疑.md","False","0","False","True","False","False"
